,Age,Education_Level,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Attrition_rate,Gender_F,Gender_M,Relationship_Status_Married,Relationship_Status_Single,Hometown_Clinton,Hometown_Franklin,Hometown_Lebanon,Hometown_Springfield,Hometown_Washington,Unit_Accounting and Finance,Unit_Human Resource Management,Unit_IT,Unit_Logistics,Unit_Marketing,Unit_Operarions,Unit_Production,Unit_Purchasing,Unit_Quality,Unit_R&D,Unit_Sales,Unit_Security,Decision_skill_possess_Analytical,Decision_skill_possess_Behavioral,Decision_skill_possess_Conceptual,Decision_skill_possess_Directive,Compensation_and_Benefits_type0,Compensation_and_Benefits_type1,Compensation_and_Benefits_type2,Compensation_and_Benefits_type3,Compensation_and_Benefits_type4
3623,31.0,3,8.0,1,45,1,1,7.0,1.0,4,0.7516,0.7075,2.0,2,7,3,0.2381,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3624,48.0,3,26.0,1,64,2,4,4.0,4.0,4,0.7516,-2.7762,2.0,2,8,2,0.0482,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3625,39.0,1,11.0,1,54,1,2,4.0,2.0,3,-1.8176,0.7075,1.0,3,6,3,0.0623,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3626,49.0,4,17.0,4,72,0,2,5.0,1.0,3,0.7516,-0.4537,2.0,4,8,3,0.09,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3627,37.0,5,12.0,3,73,1,1,5.0,2.0,2,0.7516,-1.615,1.895976122042892,3,6,4,0.0753,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3628,35.0,3,10.0,4,40,1,1,7.0,2.0,4,0.7516,0.7075,2.0,3,5,3,0.2596,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3629,31.0,3,4.0,1,32,2,3,4.0,2.0,3,0.7516,0.7075,1.895976122042892,3,8,4,0.2383,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3630,30.0,3,6.0,2,40,0,3,1.0,1.0,3,1.6081,-0.4537,1.895976122042892,2,7,3,0.2552,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3631,58.0,4,23.0,3,24,2,1,6.0,3.0,3,-0.1048,0.7075,2.0,5,8,2,0.1391,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3632,24.0,2,5.0,3,44,2,1,6.0,4.0,1,0.7516,0.7075,1.0,3,6,2,0.0032,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3633,23.0,3,4.0,4,30,2,5,5.0,3.0,3,1.6081,0.7075,1.895976122042892,3,8,2,0.115,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3634,51.0,3,26.0,2,43,1,3,8.0,2.0,2,0.7516,0.7075,2.0,3,8,3,0.0847,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3635,61.0,1,24.0,2,20,0,3,4.0,1.0,3,-0.1048,-0.4537,3.0,4,8,3,0.0312,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3636,35.0,4,13.0,4,34,1,2,1.0,3.0,1,0.7516,0.7075,2.0,2,7,3,0.1931,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3637,19.0,5,0.0,0,58,0,2,4.0,2.0,3,-0.1048,-1.615,2.0,1,8,2,0.2541,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3638,41.0,3,11.0,2,68,0,2,8.0,3.0,3,-0.1048,-0.4537,2.0,2,6,3,0.0007,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3639,35.0,3,9.0,3,69,1,3,4.0,4.0,3,-0.1048,0.7075,2.0,3,8,3,0.0277,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3640,29.0,3,7.0,2,70,1,5,7.0,3.0,3,-0.9612,1.8688,3.0,3,5,5,0.2613,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3641,20.0,4,12.993658343242172,1,66,1,3,9.0,1.0,5,-1.8176,0.7075,2.0,4,8,3,0.0161,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3642,36.40625,3,9.0,3,54,2,3,8.0,3.0,3,-0.1048,-0.4537,2.0,3,8,1,0.1703,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3643,47.0,1,22.0,3,33,1,1,7.0,2.0,3,0.7516,0.7075,2.0,3,8,3,0.1979,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3644,36.0,3,14.0,1,34,0,3,6.0,4.0,1,0.7516,-0.4537,2.0,3,7,3,0.1584,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3645,35.0,5,7.0,3,59,0,5,6.0,4.0,2,0.7516,0.7075,2.0,3,8,5,0.0314,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3646,64.0,3,42.0,1,50,0,3,6.0,1.0,4,0.7516,-0.4537,2.0,2,7,3,0.0846,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3647,28.0,3,5.0,2,35,1,3,1.0,2.0,3,-0.1048,0.7075,2.0,3,5,3,0.2188,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3648,43.0,3,19.0,2,28,2,2,8.0,2.0,3,1.6081,-2.7762,3.0,3,6,4,0.6516,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3649,45.0,3,18.0,2,48,2,3,5.0,1.0,3,-0.9612,-0.4537,2.0,4,8,3,0.0191,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3650,41.0,5,8.0,1,64,1,5,8.0,2.0,3,0.7516,0.7075,2.0,2,8,3,0.2732,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3651,22.0,4,3.0,2,73,1,1,8.0,1.0,3,0.7516,0.7075,2.0,3,7,3,0.0025,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3652,57.0,3,34.0,4,72,0,3,10.0,3.0,3,-0.1048,0.7075,3.0,4,6,3,0.1005,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3653,54.0,4,19.0,2,31,1,4,10.0,5.0,3,-0.9612,0.7075,1.0,3,7,3,0.0146,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3654,25.0,1,6.0,2,58,1,1,2.0,3.0,3,1.6081,-1.615,1.0,1,7,4,0.0848,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3655,47.0,1,22.0,2,34,0,1,7.0,3.0,3,0.7516,-0.4537,1.0,4,7,3,0.1649,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3656,58.0,3,19.0,4,70,0,3,8.0,1.0,3,-0.1048,-1.615,3.0,4,8,1,0.1058,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3657,21.0,3,2.0,2,20,0,3,5.0,1.0,3,-0.1048,0.7075,2.0,2,6,4,0.0632,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3658,36.40625,1,9.0,3,73,2,3,6.0,2.0,3,-0.1048,-0.4537,2.0,4,7,3,0.0527,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3659,25.0,4,6.0,4,52,0,3,6.0,2.0,3,-0.1048,-0.4537,1.0,3,7,3,0.1809,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3660,37.0,3,9.0,3,51,1,4,8.0,2.0,4,0.0026529002824244937,-0.4537,1.0,3,8,3,0.1142,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3661,26.0,1,3.0,2,57,1,3,9.0,4.0,2,1.6081,-0.4537,2.0,3,7,3,0.1581,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3662,60.0,3,23.0,3,63,1,1,6.0,2.0,3,-0.1048,-0.4537,2.0,4,5,3,0.0444,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3663,59.0,3,25.0,4,20,1,1,7.0,3.0,3,0.7516,-0.4537,3.0,4,6,2,0.1631,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3664,65.0,4,41.0,2,47,0,3,6.0,4.0,3,-0.1048,0.7075,2.0,3,8,3,0.1511,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3665,50.0,4,22.0,2,25,1,4,5.0,2.0,4,-0.1048,1.8688,2.0,2,6,5,0.1792,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3666,26.0,3,4.0,3,30,1,3,4.0,2.0,3,0.7516,-0.4537,3.0,3,6,3,0.0085,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3667,40.0,4,13.0,4,29,1,5,10.0,1.0,3,0.7516,-0.4537,2.0,3,7,3,0.0976,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3668,34.0,4,10.0,1,57,1,2,9.0,2.0,5,-0.1048,-0.4537,1.895976122042892,4,5,4,0.2473,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3669,32.0,4,7.0,4,59,2,1,5.0,3.0,3,1.6081,1.8688,2.0,2,6,5,0.677,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3670,52.0,2,13.0,1,71,2,3,8.0,4.0,3,-0.9612,0.7075,1.0,2,7,3,0.3793,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3671,21.0,4,2.0,2,71,0,3,3.0,2.0,1,-1.8176,-0.4537,2.0,2,8,1,0.044,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3672,31.0,3,6.0,3,38,0,5,8.0,4.0,2,-0.1048,-0.4537,1.0,2,8,3,0.1925,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3673,24.0,3,5.0,4,46,0,3,8.0,3.0,3,0.7516,0.7075,2.0,3,7,3,0.1893,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3674,21.0,1,2.0,1,42,1,4,3.0,1.0,2,0.7516,0.7075,1.895976122042892,3,7,3,0.4382,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3675,28.0,4,6.0,2,72,1,4,10.0,1.0,4,-0.1048,0.7075,2.0,2,8,3,0.7534,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3676,45.0,1,19.0,2,47,1,3,9.0,3.0,3,0.7516,1.8688,1.895976122042892,3,8,3,0.0091,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3677,42.0,3,16.0,3,32,0,5,9.0,3.0,4,1.6081,-0.4537,2.0,4,7,4,0.1954,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3678,45.0,4,19.0,1,42,0,3,8.0,4.0,4,0.7516,0.7075,1.0,4,8,3,0.1485,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3679,59.0,2,35.0,2,22,1,4,6.0,4.0,3,-0.1048,0.7075,1.0,3,5,3,0.0016,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3680,25.0,3,6.0,2,40,0,3,8.0,3.0,2,1.6081,-0.4537,1.895976122042892,3,8,2,0.1918,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3681,47.0,4,25.0,2,33,1,5,9.0,4.0,3,-0.9612,-0.4537,1.0,4,7,1,0.9138,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3682,53.0,3,28.0,1,37,1,4,8.0,1.0,3,-0.1048,0.7075,2.0,5,5,3,0.1283,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3683,65.0,3,12.993658343242172,1,35,1,3,1.0,2.0,4,-0.1048,-0.4537,2.0,2,7,4,0.1469,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3684,38.0,2,14.0,2,67,2,1,5.0,1.0,3,-0.9612,-0.4537,2.0,3,5,3,0.0894,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3685,49.0,2,25.0,2,54,0,5,8.0,3.0,4,1.6081,-0.4537,1.0,2,9,3,0.4897,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3686,28.0,3,5.0,4,57,0,3,6.0,3.0,1,-0.9612,-0.4537,2.0,2,9,3,0.0186,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3687,27.0,3,5.0,2,40,1,5,4.0,2.0,3,0.7516,0.7075,2.0,3,9,3,0.157,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3688,25.0,4,6.0,4,23,0,4,4.0,1.0,3,0.7516,0.7075,3.0,3,7,5,0.0848,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3689,20.0,1,1.0,1,31,1,3,9.0,1.0,3,0.7516,0.7075,2.0,2,8,3,0.119,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3690,23.0,1,4.0,3,72,1,3,3.0,1.0,3,0.7516,0.7075,2.0,2,8,4,0.3444,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3691,36.0,4,9.0,1,37,1,3,5.0,1.0,3,1.6081,-0.4537,2.0,2,8,3,0.1408,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3692,21.0,5,2.0,1,66,1,2,4.0,3.0,2,-0.9612,-0.4537,2.0,5,6,2,0.1828,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3693,44.333333333333336,3,15.0,4,21,0,3,4.0,4.0,1,-0.9612,0.7075,3.0,1,7,3,0.2605,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3694,37.0,3,11.0,4,45,2,3,3.0,4.0,2,-0.9612,-0.4537,1.0,3,6,3,0.1072,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3695,34.0,5,10.0,4,28,0,4,9.0,3.0,4,0.7516,-0.4537,2.0,2,8,2,0.2698,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3696,31.0,4,8.0,1,53,1,5,4.0,3.0,3,-0.1048,1.8688,2.0,3,8,3,0.2194,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3697,60.0,5,34.0,1,62,0,1,5.0,1.0,3,0.7516,0.7075,1.895976122042892,4,5,2,0.6559,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3698,32.0,3,3.0,3,70,1,2,4.0,2.0,3,-1.8176,0.7075,2.0,1,7,3,0.0864,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3699,50.0,3,24.0,3,50,0,3,5.0,3.0,4,-0.9612,-1.615,2.0,3,8,3,0.0396,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3700,22.0,3,3.0,3,32,1,2,4.0,2.0,1,0.7516,0.7075,2.0,2,7,3,0.7140000000000001,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3701,23.0,3,4.0,4,27,1,1,5.0,3.0,5,-0.9612,0.7075,1.0,2,8,3,0.0345,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3702,55.0,3,26.0,1,51,1,3,6.0,2.0,3,-0.9612,-0.4537,2.0,2,8,3,0.2968,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3703,64.0,3,40.0,3,30,1,3,6.0,3.0,3,-1.8176,-0.4537,2.0,3,8,3,0.111,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3704,50.0,3,22.0,3,61,0,2,6.0,2.0,4,-1.8176,1.8688,1.0,4,7,3,0.0897,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3705,36.0,4,11.0,3,22,2,1,9.0,2.0,3,0.7516,-0.4537,2.0,2,6,3,0.1523,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3706,26.0,4,3.0,3,25,0,2,8.0,3.0,4,0.7516,-1.615,2.0,2,7,3,0.0873,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3707,47.0,3,8.0,4,62,1,2,5.0,2.0,3,0.7516,-0.4537,2.0,3,7,1,0.0954,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3708,31.0,3,4.0,2,31,1,3,5.0,3.0,3,1.6081,0.7075,2.0,2,7,4,0.0782,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3709,33.0,4,8.0,2,58,1,3,8.0,2.0,3,0.7516,-0.4537,1.895976122042892,4,7,3,0.0825,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3710,57.0,3,33.0,3,32,2,1,3.0,2.0,3,0.7516,-0.4537,2.0,1,6,5,0.1272,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3711,60.0,3,24.0,2,63,1,5,5.0,2.0,3,-0.1048,-2.7762,2.0,2,9,1,0.0728,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3712,24.0,5,5.0,3,49,1,3,7.0,3.0,3,-0.1048,0.7075,3.0,1,5,3,0.2461,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3713,42.0,3,9.0,4,34,0,2,7.0,4.0,3,0.0026529002824244937,-0.4537,2.0,4,8,3,0.1428,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3714,58.0,3,29.0,1,48,1,1,7.0,3.0,3,-0.1048,0.7075,2.0,4,8,4,0.4403,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3715,37.0,2,8.0,3,63,1,3,10.0,3.0,3,0.7516,0.7075,2.0,3,6,3,0.1443,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3716,24.0,3,5.0,4,70,1,4,6.0,1.0,3,0.7516,-1.615,2.0,4,8,3,0.2596,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3717,24.0,3,5.0,2,50,1,3,7.0,1.0,3,0.7516,-0.4537,1.0,3,5,3,0.0089,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3718,23.5,3,2.0,1,44,2,3,8.0,1.0,3,-0.9612,1.8688,2.0,3,8,5,0.1319,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3719,39.0,3,15.649976602714085,4,52,1,1,4.0,1.0,5,-0.1048,-0.4537,2.0,3,6,3,0.1105,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3720,34.0,3,7.0,1,58,0,3,6.0,2.0,3,-0.1048,-0.4537,2.0,4,5,3,0.0411,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3721,22.0,3,3.0,3,45,1,1,6.0,3.0,3,-0.1048,1.8688,2.0,3,6,5,0.0303,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3722,25.0,5,6.0,3,58,1,2,7.0,1.0,3,0.7516,-0.4537,1.0,3,8,3,0.116,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3723,28.0,3,6.0,1,35,1,3,4.0,4.0,3,-0.1048,-0.4537,2.0,2,7,3,0.0139,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3724,53.0,3,19.0,3,74,1,1,6.0,3.0,3,0.7516,-0.4537,3.0,3,5,4,0.1492,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3725,20.0,3,1.0,1,27,1,3,7.0,4.0,3,0.7516,-0.4537,1.0,2,6,3,0.1848,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3726,65.0,4,32.0,4,60,1,3,10.0,3.0,3,-0.9612,0.7075,2.0,3,8,3,0.1989,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3727,44.80392156862745,5,16.0,3,69,0,5,3.0,3.0,4,-0.9612,-0.4537,2.0,2,8,5,0.2755,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3728,33.0,4,4.0,2,48,0,2,4.0,2.0,3,0.7516,0.7075,2.0,4,6,5,0.1721,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3729,35.0,4,12.0,1,21,0,1,10.0,4.0,3,-0.1048,1.8688,2.0,2,9,3,0.1849,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3730,56.0,5,26.0,2,59,1,2,7.0,3.0,3,0.7516,-0.4537,2.0,3,8,3,0.6964,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3731,25.0,3,6.0,3,41,0,2,7.0,1.0,1,-0.1048,-0.4537,2.0,2,8,3,0.2415,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3732,47.0,4,12.0,4,45,1,4,9.0,1.0,3,-0.1048,-0.4537,2.0,3,7,2,0.0988,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3733,53.0,4,24.0,4,56,2,2,5.0,3.0,3,0.7516,-0.4537,2.0,4,7,3,0.0435,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3734,61.0,1,29.0,2,40,2,1,4.0,2.0,4,0.7516,-2.7762,2.0,3,7,4,0.1806,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3735,22.0,3,3.0,3,58,2,1,8.0,1.0,4,-1.8176,0.7075,3.0,2,8,1,0.0236,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3736,23.0,4,4.0,3,28,0,3,5.0,3.0,4,0.7516,1.8688,2.0,2,9,5,0.1411,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3737,56.65714285714286,5,27.0,1,57,0,5,7.0,2.0,3,1.6081,0.7075,1.895976122042892,2,7,5,0.038,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
